개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3180000,2.00E+18,19830909,,1,영업/정상,1,정상영업,,,,,02 6788586,,,서울특별시 영등포구 영등포동5가 20호   ,,,영등포로타리지하상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3180000,2.00E+18,19871127,,1,영업/정상,1,정상영업,,,,,226340536,,,서울특별시 영등포구 영등포동5가 20호   ,,,삼구시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3180000,2.00E+18,19710809,,1,영업/정상,1,정상영업,,,,,226354846,,,서울특별시 영등포구 영등포동5가 24호   ,서울특별시 영등포구 영등포로37길 4 (영등포동5가),,동남시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191590.8783,446489.4195,
3180000,2.00E+18,19740515,,1,영업/정상,1,정상영업,,,,,226339047,,,서울특별시 영등포구 문래동3가 16호   ,,,영일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3180000,2.01E+18,20120326,,1,영업/정상,1,정상영업,,,,,02-846-8547,390.2,,,서울특별시 영등포구 여의대방로 65 (신길동),150860,홈플러스(주) 익스프레스 신길점,2.02E+13,U,09:00.0,구분없음,192275.2997,443891.0734,
3180000,2.02E+18,20200102,,1,영업/정상,1,정상영업,,,,,02-2090-6133,84573.34,,서울특별시 영등포구 여의도동 22번지,서울특별시 영등포구 여의대로 108 (여의도동),7335,THE HYUNDAI SEOUL,2.02E+13,U,00:00.0,백화점,193592.0004,447092.6294,
3070000,2.01E+18,20100519,,1,영업/정상,1,정상영업,,,,,928-1346,17817,136865,서울특별시 성북구 월곡2동 46번지 73호,서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스),136743,홈플러스 월곡점,2.02E+13,U,08:00.0,대형마트,203502.0041,455500.569,
3180000,2.00E+18,20010925,,1,영업/정상,1,정상영업,,,,,02 21652510,12066.16,,서울특별시 영등포구 영등포동8가 62번지 1호,서울특별시 영등포구 영중로 125 (영등포동8가),150038,롯데쇼핑(주) VIC마켓 영등포점,2.02E+13,I,59:59.0,대형마트,191503.3861,447289.5484,대규모점포
3180000,2.01E+18,20080507,,1,영업/정상,1,정상영업,,,,,,3536.87,150010,서울특별시 영등포구 여의도동 47번지 여의도자이(아) 지하 1층,서울특별시 영등포구 여의동로3길 10 (여의도동여의도자이(아) 지하 1층),,신세계 이마트 여의도점,2.01E+13,I,59:59.0,대형마트,193393.0966,446218.4438,
3180000,2.01E+18,19940826,,1,영업/정상,1,정상영업,,20080529,20090829,,26382000,94319.57,150798,서울특별시 영등포구 영등포동4가 441번지 10호 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),150798,타임스퀘어,2.01E+13,I,59:59.0,쇼핑센터,191385.0574,446098.5559,대규모점포
3180000,2.01E+18,20120613,,1,영업/정상,1,정상영업,,,,,02-6333-5700,37286,150876,서울특별시 영등포구 여의도동 23번지,서울특별시 영등포구 국제금융로 10 (여의도동),150876,아이에프씨몰(IFC Mall),2.02E+13,I,59:59.0,복합쇼핑몰,193326.931,446973.9146,대규모점포
3180000,2.01E+18,19820422,,1,영업/정상,1,정상영업,,,,,842-0008,8838.98,150820,서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),,썬프라자,2.02E+13,I,59:59.0,쇼핑센터,191800.7282,443809.7739,대규모점포
3180000,2.01E+18,20110523,,1,영업/정상,1,정상영업,,,,,02-2280-1052,3536.87,,,서울특별시 영등포구 여의동로3길 10 (여의도동),150893,(주)이마트 여의도점,2.02E+13,U,40:00.0,대형마트,193393.0966,446218.4438,대규모점포
3180000,2.00E+18,19850727,,2,휴업,2,휴업처리,,,,,02 7896052,,,서울특별시 영등포구 여의도동 60호   ,서울특별시 영등포구 63로 50 (여의도동),,63씨티,2.01E+13,I,59:59.0,그 밖의 대규모점포,194632.5264,446401.9265,
3180000,2.00E+18,19870423,,2,휴업,2,휴업처리,,,,,237731342,,,서울특별시 영등포구 여의도동 20호   ,서울특별시 영등포구 여의대로 128 (여의도동),,(주)LG,2.01E+13,I,59:59.0,그 밖의 대규모점포,193674.7437,447296.2263,
3000000,2.00E+18,20040430,,1,영업/정상,1,정상영업,,,,,02 3973445,4674.66,110714,서울특별시 종로구 종로1가 1번지,서울특별시 종로구 종로 1 (종로1가),110714,종로1번지아케이트,2.02E+13,U,00:00.0,복합쇼핑몰,197993.9046,452032.9586,
3180000,2.01E+18,20130902,,1,영업/정상,1,정상영업,,,,,02-2609-2002,3003.29,,서울특별시 영등포구 대림동 717 대림동 쌍용 플래티넘-S,서울특별시 영등포구 대림로29길 13 (대림동 대림동 쌍용 플래티넘-S),7413,두암상가,2.02E+13,U,09:00.0,그 밖의 대규모점포,190916.9114,443681.7667,
3100000,2.00E+18,20040601,,1,영업/정상,1,정상영업,,,,,930-8546,1089.67,139860,서울특별시 노원구 중계동 360번지 2호,서울특별시 노원구 중계로 225 (중계동),139860,홈플러스(주)익스프레스 중계점,2.02E+13,U,09:00.0,구분없음,206490.2474,460830.6154,
3150000,2.01E+18,20081031,,1,영업/정상,1,정상영업,,,,,02-2063-2080,10037,157202,서울특별시 강서구 가양동 18번지 24호,서울특별시 강서구 양천로 431 (가양동 홈플러스),157800,홈플러스(주) 가양점,2.02E+13,U,01:00.0,대형마트,186687.1318,451342.7735,
3150000,2.01E+18,20050826,,1,영업/정상,1,정상영업,,,,,226608121,22173,157840,서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),157840,홈플러스(주) 강서점,2.02E+13,U,01:00.0,대형마트,187119.9482,450691.5932,
3190000,2.01E+18,20110714,,1,영업/정상,1,정상영업,,,,,8268545,304.1,156843,서울특별시 동작구 상도4동 255번지 4호,서울특별시 동작구 성대로 43 (상도동),,홈플러스(주) 익스프레스 상도점,2.02E+13,U,03:00.0,구분없음,194064.9941,444089.8383,
3160000,2.01E+18,20070813,,1,영업/정상,1,정상영업,,,,,226182080,11914,,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,서울특별시 구로구 경인로 661 신도림1차푸르지오 (신도림동),8208,홈플러스(주) 신도림점,2.02E+13,U,03:00.0,대형마트,190005.1325,445250.5389,
3190000,2.01E+18,20110713,,1,영업/정상,1,정상영업,,,,,821-2166,5051.61,156070,서울특별시 동작구 흑석동 332번지,서울특별시 동작구 서달로 150 (흑석동),156070,해가든프라자,2.01E+13,I,59:59.0,그 밖의 대규모점포,196587.0306,444939.4554,대규모점포
3190000,1.98E+18,19791218,,1,영업/정상,1,정상영업,,,,,02-823-5100,6373,,서울특별시 동작구 상도동 324번지 1호,서울특별시 동작구 상도로 102 (상도동 성대시장),7041,성대종합시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,193896.3848,444196.4848,대규모점포
3190000,2.01E+18,20111004,,1,영업/정상,1,정상영업,,,,,02-595-1234,2355,,서울특별시 동작구 사당동 147번지 29호 이수자이,서울특별시 동작구 사당로 300 (사당동 이수자이),7013,(주)이마트 이수점,2.02E+13,U,40:00.0,복합쇼핑몰,198202.4725,442471.241,준대규모점포
3190000,2.01E+18,20120406,,1,영업/정상,1,정상영업,,,,,02-3476-2242,595,,서울특별시 동작구 사당동 105번지 우성아파트3단지  제비101호,서울특별시 동작구 동작대로29길 119 (사당동),6990,(주)지에스리테일 GS수퍼 사당점,2.02E+13,I,59:59.0,구분없음,197802.0549,443049.4715,준대규모점포
3190000,2.01E+18,20120424,,1,영업/정상,1,정상영업,,,,,02-816-8546,507.4,156718,서울특별시 동작구 상도2동 414번지,서울특별시 동작구 만양로 26 (상도동),,홈플러스 익스프레스 상도2점,2.01E+13,I,59:59.0,구분없음,195489.4234,444995.6756,준대규모점포
3190000,2.01E+18,20120424,,1,영업/정상,1,정상영업,,,,,3280-8545,258,156842,서울특별시 동작구 상도동 530번지,서울특별시 동작구  양녕로  170 (상도동),156842,홈플러스 익스프레스 상도3점,2.02E+13,I,59:59.0,구분없음,194941.0306,443848.079,준대규모점포
3190000,2.01E+18,20140905,,1,영업/정상,1,정상영업,,,,,2006-2156,251.33,,서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호,서울특별시 동작구 상도로 346-1 (상도동 상도엠코타운 센트럴파크),7039,(주)지에스리테일 상도 엠코타운점,2.02E+13,I,59:59.0,구분없음,195585.914,443690.5954,준대규모점포
3190000,2.02E+18,20160603,,1,영업/정상,1,정상영업,,,,,02-3280-8899,191,,,서울특별시 동작구 여의대방로 30 에이동동 101호 (신대방동 현대상가),7064,롯대슈펴 신대방점,2.02E+13,I,59:59.0,그 밖의 대규모점포,192170.1558,443599.419,준대규모점포
3190000,2.00E+18,19891201,,2,휴업,2,휴업처리,,,,,02 8468258,,,서울특별시 동작구 신대방동 565호   ,서울특별시 동작구 여의대방로 22 (신대방동),,신대방우성상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,192113.2006,443344.3735,
3190000,2.01E+18,20110826,,1,영업/정상,1,정상영업,,,,,34818542,978.3,156819,서울특별시 동작구 사당3동 252번지 22호,서울특별시 동작구 사당로 215 (사당동),,홈플러스(주) 익스프레스 남성점,2.02E+13,U,03:00.0,복합쇼핑몰,197507.8344,442470.9296,
3230000,2.02E+18,20200129,,1,영업/정상,1,정상영업,,,,20200206,02-,199.1,,서울특별시 송파구 삼전동 9번지 제이 플레이스,서울특별시 송파구 백제고분로 207 (삼전동 제이 플레이스),5605,홈플러스 익스프레스 삼전역점,2.02E+13,U,02:00.0,구분없음,207875.5963,444672.586,
3190000,2.00E+18,20041218,,2,휴업,2,휴업처리,,,,,02 5481448,4382.15,,서울특별시 동작구 노량진동 16번지 0001호   ,,,서울노량진종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,194571.1524,445790.5499,
3190000,2.01E+18,20050119,,2,휴업,2,휴업처리,,,,,02 5481448,4382.15,,서울특별시 동작구 노량진동 13번지 0008호   ,,,서울노량진종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,194807.8453,445901.4134,
3190000,2.02E+18,20180827,,1,영업/정상,5,영업개시전,,,,,2006-2676,1395.05,156092,서울특별시 동작구 사당동 136번지 1호,서울특별시 동작구 동작대로 115 (사당동),156092,(주) GS리테일 GS수퍼 사당태평점,2.02E+13,I,59:59.0,구분없음,198303.5271,442742.4229,준대규모점포
3200000,2.01E+18,19780807,,1,영업/정상,1,정상영업,,,,,02-865-7577,0,,,서울특별시 관악구 조원로16길 27 (신림동),151015,신림중앙시장,2.02E+13,I,59:59.0,시장,192096.3496,442339.2136,대규모점포
3200000,2.01E+18,20140123,,1,영업/정상,1,정상영업,,,,,02-889-8188,4379.68,151895,서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),151015,일성트루엘상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,194203.8252,441229.9292,대규모점포
3200000,2.01E+18,20140516,,1,영업/정상,1,정상영업,,,,,02  2006 2156,634.45,,,서울특별시 관악구 청림6길 3 110113호 (봉천동 관악푸르지오 상가),151050,(주)지에스리테일 관악 봉천점,2.02E+13,I,59:59.0,구분없음,196384.5443,442822.9803,준대규모점포
3200000,2.02E+18,19770108,,1,영업/정상,1,정상영업,,,,,28531866,925,,,서울특별시 관악구 난곡로26길 4 (신림동),151015,우림시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,192893.3475,440903.8196,대규모점포
3200000,2.02E+18,20150709,,1,영업/정상,1,정상영업,,,,,02-885-4579,4096.65,151803,서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),151803,관악쇼핑,2.02E+13,I,59:59.0,그 밖의 대규모점포,196338,442951,대규모점포
3200000,2.02E+18,19800828,,1,영업/정상,1,정상영업,,,,,888-0930,1294,,서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),8793,원당종합시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,196912.8336,441358.8932,대규모점포
3040000,2.01E+18,20120306,,1,영업/정상,1,정상영업,,,,,24478545,274.4,143898,서울특별시 광진구 중곡2동 157번지 1호,서울특별시 광진구 능동로 314 (중곡동),143898,홈플러스(주)익스프레스 중곡점,2.02E+13,U,07:00.0,그 밖의 대규모점포,207001.8723,450597.6149,
3200000,2.01E+18,19991207,,1,영업/정상,1,정상영업,,,,,02-856-6022,3383.98,151888,서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),151750,(주)천성세이브마트,2.01E+13,I,59:59.0,그 밖의 대규모점포,192674.8859,441352.7435,대규모점포
3200000,2.01E+18,19971107,,1,영업/정상,1,정상영업,,,,,02-3289-8728,21711.05,151718,서울특별시 관악구 보라매동 729호 22통 롯데백화점,서울특별시  봉천로 209,151718,롯데쇼핑(주) 관악점,2.02E+13,I,59:59.0,백화점,193301.8858,443151.5613,대규모점포
3200000,2.01E+18,20110810,,1,영업/정상,1,정상영업,,,,,02)873-0637,1203,151836,서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),151836,(주)지에스리테일 관악점,2.02E+13,I,59:59.0,구분없음,195431.4654,441896.3029,준대규모점포
3200000,2.01E+18,20110901,,1,영업/정상,1,정상영업,,,,,02-2039-8215,529,151818,서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),151818,(주)지에스리테일 낙성대점,2.02E+13,I,59:59.0,구분없음,196501.1598,441640.881,준대규모점포
3200000,1.97E+18,19701203,,1,영업/정상,1,정상영업,,,,,02 8782184,,,서울특별시 관악구 봉천동 951번지 25호   ,,,봉일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,194486.2705,442632.4695,
3200000,1.97E+18,19711222,,1,영업/정상,1,정상영업,,,,,02 8782184,,,서울특별시 관악구 봉천동 951번지 25호   ,,,봉일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,194486.2705,442632.4695,
3200000,1.97E+18,19720129,,1,영업/정상,1,정상영업,,,,,02-882-0492,1714,,서울특별시 관악구 봉천동 502번지 4호,서울특별시 관악구 양녕로 49 (봉천동),151840,봉천현대시장,2.02E+13,I,59:59.0,시장,195206.0569,442716.3017,대규모점포
3200000,1.98E+18,19751226,,1,영업/정상,1,정상영업,,,,,02 8788001,288,,서울특별시 관악구 신림동 1426번지 7호,,,가야쇼핑,2.01E+13,I,59:59.0,시장,193750.8259,442753.2193,
3200000,1.99E+18,19881023,,1,영업/정상,1,정상영업,,,,,02 8871871,7081.47,151725,서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),151725,관악프라자,2.01E+13,I,59:59.0,쇼핑센터,195963.3353,442381.536,대규모점포
3200000,1.99E+18,19920826,,1,영업/정상,1,정상영업,,,,,02 8820924,4600.89,,서울특별시 관악구 봉천동 1000호,서울특별시 관악구 관악로40길 47 (봉천동),151050,관악현대상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,196257.8337,443341.3794,대규모점포
3200000,1.99E+18,19930701,,1,영업/정상,1,정상영업,,,,,02 8854271,2072,,서울특별시 관악구 신림동 1694호,서울특별시 관악구 신림로29길 8 (신림동),151761,신림현대종합상가,2.02E+13,I,59:59.0,시장,193957.9443,441437.7749,대규모점포
3200000,2.00E+18,20040922,,1,영업/정상,1,정상영업,,,,,02-888-0630,6516.61,,서울특별시 관악구 신림동 1422번지 5호,서울특별시 관악구 신림로 340 (신림동),151890,르네상스쇼핑몰(주),2.02E+13,I,59:59.0,복합쇼핑몰,193746.8338,442510.7751,대규모점포
3200000,2.01E+18,20060825,,1,영업/정상,1,정상영업,,,,,262768006,3608.51,,서울특별시 관악구 봉천동 862번지 1호,서울특별시 관악구 남부순환로 1820 (봉천동),151836,라붐아울렛,2.01E+13,I,59:59.0,복합쇼핑몰,195703.0437,442094.0858,대규모점포
3200000,2.01E+18,20050215,,2,휴업,2,휴업처리,,,,,02889 2003,5697,,서울특별시 관악구 신림동 1422번지 5호   ,,,르네상스쇼핑몰(주),2.01E+13,I,59:59.0,쇼핑센터,193746.8338,442510.7751,
3200000,2.01E+18,20050215,,2,휴업,2,휴업처리,,,,,02889 2003,5697,,서울특별시 관악구 신림동 1422번지 5호   ,,,르네상스쇼핑몰(주),2.01E+13,I,59:59.0,쇼핑센터,193746.8338,442510.7751,
3200000,2.01E+18,20051129,,2,휴업,2,휴업처리,,,,,02 8564355,1274,,서울특별시 관악구 신림동 1602번지 2호   ,,,관악종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,193580.3665,442144.6708,
3210000,2.01E+18,20120518,,1,영업/정상,1,정상영업,,,,,25345601,249.9,137828,서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),,롯데쇼핑(주)롯데슈퍼 방배점,2.02E+13,I,59:59.0,전문점,198660.6163,443855.5734,준대규모점포
3210000,2.01E+18,20070720,,1,영업/정상,1,정상영업,,,,,3477-7637,4950,,서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),137811,엘루체,2.01E+13,I,59:59.0,그 밖의 대규모점포,198791.788,444392.6725,대규모점포
3210000,2.01E+18,19800802,,1,영업/정상,1,정상영업,,,,,3472-5490,5408,137859,서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),137859,무지개쇼핑,2.01E+13,I,59:59.0,그 밖의 대규모점포,202216.05,443352.0246,대규모점포
