BASE_YM,KWRD_NM,BLOG_NM,TITLE_NM,BLOG_CN,BLOG_URL,MOP_CN
202106,송도,텐트치는 엄마,<b>송도</b>꽃집 토끼 꽃 선물한 후기,"보니 <b>송도</b>꽃집 이 근방에선 모르는 사람이 없을 정도로 유명한 곳이더라고요. 워낙 타고난 직원분들의... 무엇보다 <b>송도</b>꽃집 후기 안살펴볼 수 없었는데요, 워낙에 후기도 좋아서 믿음직스러웠어요, 워낙...",https://blog.naver.com/jjangku77,"'꽃집', '근방', '직원', '사람', '송도', '후기', '정도', '곳'"
202106,송도,HouseTheCUBE,<b>송도</b>크랩맛집 〔에이스크랩〕 칠리크랩덮밥 짱맛!!,<b>송도</b>크랩맛집 에이스크랩 : ) 저희 하우스 더 큐브 매장 같은 건물에 있는 맛집인데요 직원들이랑 점심 먹으러 갔었는데 너무 맛있어서 일주일에 한번씩은 가게되는거 같아요! <b>송도</b>크랩맛집 에이스크랩은...,https://blog.naver.com/housethecube,"'건물', '점심', '큐브', '에이스', '직원', '크랩', '맛집', '송도', '하우스'"
202106,송도,송도이오부동산 스마트밸리 032-837-5289,"<b>송도</b> 스마트밸리 사무실, 공장 임대 매매 시세 알아볼까요?","<b>송도</b> 스마트밸리 사무실, 공장 임대 매매 시세 알아볼까요? 안녕하세요. <b>송도</b>스마트밸리 이오부동산입니다. 요즘은 코로나도 많이 잠잠해지고 날씨도 너무 좋아 나들이 가고 싶은 그런 날들입니다. 백신을 접종...",https://blog.naver.com/and_837_5455,"'백신', '스마트', '밸리', '동산', '요즘', '공장', '날씨', '날', '매매', '시세', '접종', '송도', '이오부', '코로나', '임대', '사무실'"
202106,송도,니하오 따쟈하오 안녕하오,<b>송도</b> 탈모관리 닥터스칼프에서 탈모고민 해결,<b>송도</b> 탈모관리 닥터스칼프에서 탈모고민 해결 남자친구가 탈모로 스트레스를 받는다는 사실을 알고나서 <b>송도</b> 탈모 <b>송도</b> 두피관리 병원을 알아보았는데 가까운곳에 닥터스칼프 두피 탈모 전문으로 하는곳이...,https://blog.naver.com/fhfps303,"'두피', '남자', '스칼프', '사실', '친구', '탈모', '전문', '병원', '관리', '고민', '송도', '스트레스', '닥터', '해결', '곳'"
202106,송도,작은 쉼표 두개 :),부산 : 페어필드 바이 메리어트 <b>송도</b> 호텔,부산 : 페어필드 바이 메리어트 <b>송도</b> 호텔 5월에 다녀왔던 부산여행! 부산은 3박 4일로 다녀왔는데~ 첫번째 호텔은 부산 <b>송도</b>에 위치한 페어필드 바이 메리어트 호텔! <b>송도</b>에 위치한 페어필드 메리엇이...,https://blog.naver.com/junshine,"'페어필드', '바이', '여행', '위치', '송도', '메리어', '호텔', '메리', '트', '엇', '부산'"
202106,송도,삼춘~ 어드레 감수광?,인천여행지 <b>송도</b> 미추홀공원,인천여행지 <b>송도</b> 미추홀공원 동네에 이런 공원이 있으면 좋겠어요. 천천히 산책하며 반정도 돌아봤는데... <b>송도</b> 미추홀공원 인천 연수구 <b>송도</b>동 9-1 인천여행지로 다녀온 <b>송도</b> 미추홀공원의 소피리소년 동상이...,https://blog.naver.com/junhyuk_abba,"'산책', '미추홀', '소년', '여행지', '연수구', '송도', '소피리', '동네', '공원', '정도', '동상', '반', '인천'"
202106,송도,",",<b>송도</b> 필라테스 에스피지오필라테스,<b>송도</b> 필라테스 에스피지오필라테스 좋은 몸을 만드는 운동은 필라테스 만한데 없는 것 같다. 무리되지... 요즘 필라테스 스튜디오가 워낙 많아서 고르기가 어려운데 넘넘 좋은 <b>송도</b> 필라테스 학원을 알게되어...,https://blog.naver.com/yangha84,"'지오', '스튜디오', '요즘', '학원', '에스피', '몸', '필라테스', '송도', '무리', '운동'"
202106,송도,정이버의 게으른 노트,<b>송도</b> 스시 스시웨이,<b>송도</b>는 고깃집보다 스시집이 더 많은거 같다 초밥을 먹기로 해서 <b>송도</b> 스시라고 네이버 지도에 치니까 너무 많이 나온다 ㅋㅋ 그래서 믿고 먹는 체인 스시웨이 고고 여기 뭐야 +_+ 옥상에 이렇게 단독으로 갖고...,https://blog.naver.com/swls1219,"'네이버', '고깃집', '시집', '옥상', '단독', '초밥', '송도', '체인', '지도', '고고'"
202106,송도,50세 여자,<b>송도</b> 센트럴파크 산책하고  영종도맛집 황해해물칼국수에서...,"<b>송도</b> 센트럴파크 센트럴파크는 <b>송도</b>에 국제도시가 들어서면서 만들어진 호수공원이다. 바닷물을 끌어들여 만든 총길이 1.8km의 해수공원으로 면적은 14만평, 여의도공원 두배다. 예전에 정책기자단 워크숍 때...",https://blog.naver.com/ej01124,"'배', '해수', '여의도', '면적', '길', '도시', '기자단', '국제', '때', '예전', '정책', '송도', '워크숍', '공원', '파크', '호수', '센트럴', '바닷물'"
202106,송도,$HOW ME THE YOUNG,210605 인천 <b>송도</b>역 임장,지난 주 토요일 오전에 승마를 다녀와서 남친과 함께 인천 <b>송도</b>역에 다녀왔다. 지금은 사진상으로... 아래 영화를 보면 알 수 있을 것이다 (#맥도날드) https://movie.naver.com/movie/bi/mi/basic.nhn?code=137976 <b>송도</b>역에...,https://blog.naver.com/pea_se,"'주', '오전', '승마', '토요일', '역', '영화', '아래', '남친', '맥도날드', '송도', '사진', '인천'"
202106,송도,뽀블로그♩,<b>송도</b>경락 키웰 피부관리실 하체붓기관리,<b>송도</b>경락 키웰 피부관리실 하체붓기관리 글/사진. 뽀블 평생 다이어트를 안하고 살 수 있을까 싶을... 운동을 하고 있긴 하지만 사이즈도 줄이고 싶고 발이 워낙 차가워 하체관리를 받아보고자 <b>송도</b>...,https://blog.naver.com/qkrqhdud0115,"'피부', '발', '키', '블', '웰', '하체', '관리', '평생', '송도', '경락', '사진', '운동', '사이즈', '다이어트', '글', '실'"
202106,송도,인천광역시 공식 블로그,주말 나들이로 다녀오기 좋은 <b>송도</b> 솔찬공원!,주말 나들이하기 좋은 <b>송도</b> 솔찬공원! 주말에 인천대학교 쪽에 있는 <b>송도</b> 솔찬공원을 다녀왔습니다! 이곳은 인천 주말 나들이 장소로 사람들이 많이 방문하는 곳인데요. 바다 근처라 시원한 바람을 쐬며 산책할...,https://blog.naver.com/incheontogi,"'바람', '산책', '주말', '방문', '곳', '대학교', '사람', '장소', '솔', '송도', '바다', '공원', '근처', '나들이', '인천'"
202106,송도,둬 비,"강화도&amp;<b>송도</b> 여행(루지, 꼬막한상,꼬리별,센트럴파크)♥",ㅋㅋㅋ 밴드가 넘 귀여워서 찍음ㅋㅋㅋㅋㅋ 카페에서 앉아서 놀다가 숙소쪽으로 가려고 향한 <b>송도</b>♥ 숙소 근처에 <b>송도</b> 센트럴파크가 있어서 걸어서 갔다♥ 반짝반짝한 거 보려고 해가 질 때까지 기다렸다...,https://blog.naver.com/tjs2467,"'숙소', '밴드', '때', '카페', '송도', '파크', '센트럴', '근처'"
202106,송도,運命は私が開拓するのだ,부산 <b>송도</b> 맛집) 22층 오션뷰 <b>송도</b> 키친 런치 후기,"<b>송도</b>에 가끔 가도 밥 먹을 때가 마땅찮던데, 오늘 친구가 함께 가자고 한 곳이 뷰맛집 음식맛집이더군요. 식당이름은 <b>송도</b>키친 네이버 예약하면 10%할인됩니다 ^^ 해변가 바로 앞 투썸플레이스 옆 건물 페어필드...",https://blog.naver.com/awdx3821,"'건물', '앞', '가도', '해변가', '맛집', '이름', '페어필드', '곳', '옆', '네이버', '때', '식당', '송도', '음식', '플레이스', '할인', '키친', '친구', '밥', '뷰', '예약', '투썸'"
202106,송도,이루리와 말티즈 밥풀이의 밥풀로그,"<b>송도</b> 카페라리, 디저트가 완전 제 취향이었어요!",안녕하세요 요즘 <b>송도</b>가 주차하기도 쉽고 예쁜 카페들이 많아서 자주 가는 것 같은데요ㅋㅋㅋ 이번에는 지나가다가 발견한 <b>송도</b> 커넬워크에 위치한 카페 라리에 방문을 해보기로 했답니다 진짜 디저트가 너무...,https://blog.naver.com/eruriee,"'커넬', '요즘', '주차', '방문', '안녕', '워크', '위치', '카페', '라리', '송도', '디저트', '이번', '발견'"
202106,송도,"내 삶 최고의 선물, 오늘!",<b>송도</b> 센트럴파크 맛집 스페인목장,그래서 우리는 점심을 외식으로 결정하고 <b>송도</b> 센트럴파크 맛집 스페인 목장으로 향했죠! <b>송도</b> 스페인 목장은 잘 숙성된 이베리코 흑돼지를 먹을 수 있는 곳이예요. 울 아이들과 한 번 오고 싶었던 곳인데 시간...,https://blog.naver.com/97tool,"'돼지', '결정', '목장', '시간', '점심', '스페인', '외식', '흑', '맛집', '송도', '이베리코', '파크', '아이', '숙성', '센트럴', '곳'"
202106,송도,"미네쿠의 세계여행, TRAVELOG",<b>송도</b> 칠리크랩 맛집 에이스크랩 외식으로 제격,<b>송도</b> 칠리크랩 맛집 에이스크랩 글/사진 미네쿠 #<b>송도</b>칠리크랩 #칠리크랩 #에이스크랩 #<b>송도</b>에이스크랩 지난번 방문으로 너무나 만족스러웠던 기억을 가지고 있어 가족과 함께 <b>송도</b> 칠리크랩 맛집...,https://blog.naver.com/minhae9191,"'만족', '미', '방문', '지난번', '에이스', '크랩', '맛집', '네쿠', '송도', '스크랩', '사진', '칠리', '기억', '글', '가족'"
202106,송도,Liebe ist alles,<b>송도</b> 수학학원 여름방학 특강으로 중고등 내신 관리 철저히,"인천 <b>송도</b>수학학원 연세EM입니다. 2021학년 6월말부터 시작되는 1학기 기말고사를 앞두고 좋은 결실을... 능허대중학교 · <b>송도</b>수학학원에서는 본격적인 수업에 앞서, 상담을 통해 개인별로 지금까지 공부해온...",https://blog.naver.com/magnolia707,"'공부', '연세', '학년', '상담', '학원', '수업', '지금', '능허대', '기말고사', '본격', '송도', '학기', '개인', '인천', '중학교', '시작', '결실', '수학'"
202106,송도,인천광역시 공식 블로그,"[인천 가볼만한곳] 장미의 계절, <b>송도</b> 해돋이공원 장미향기에...","장미의 계절, <b>송도</b> 해돋이공원 장미향기에 빠져보세요! (백만송이 장미원 조성사업) 초 봄은 벚꽃 , 늦... <b>송도</b>에 있는 공원이라 하면 일반적으로 <b>송도</b> 센트럴파크를 떠올리실 듯 한데 오늘은 <b>송도</b> 해돋이공원을...",https://blog.naver.com/incheontogi,"'사업', '해돋이', '향기', '장미원', '조성', '벚꽃', '봄', '일반', '오늘', '늦', '한데', '송도', '계절', '공원', '파크', '장미', '센트럴'"
202106,송도,쭌별맘's Happy Life,"<b>송도</b> 마라탕 맛집, 트리플 화화쿵주 내돈내산 리뷰!","사진/글 쭌별맘 :: <b>송도</b> 마라탕 맛집 화화쿵주 결혼기념일날 <b>송도</b> 트리플스트리트에서 놀다 점심으로 뭐 먹을까.. 하다 들어간 화화쿵주 마라탕, 솔직히 전 썩.. 내키지 않았지만 신랑의 강력한 추천으로 들어가서...",https://blog.naver.com/rnjs3017,"'주', '트리플', '탕', '신랑', '점심', '추천', '마라', '맛집', '결혼기념일', '날', '송도', '사진', '스트리트', '화화', '글'"
202106,송도,짬뽕코의 낙원 찾기,부산여행 <b>송도</b>해수욕장 용궁구름다리,<b>송도</b> 용궁구름다리 너머 저편 이제 시원한 바다가 더욱 그리워지는 계절이 다가옵니다. 올여름은... 쪽으로는 <b>송도</b>와 다대포해주욕장이 있습니다. 그중 계속 변모하고 있는 <b>송도</b>해수욕장이에요. 케이블카...,https://blog.naver.com/ljk6621,"'구름다리', '용궁', '케이블카', '해수욕장', '여름', '변모', '송도', '계절', '대포', '욕장'"
202106,송도,세종이네 부동산,<b>송도</b> 용궁구름다리 산책겸 가봄,해운대에서 케이블카를 타고 건너편으로 가면 <b>송도</b>용궁구름다리를 볼수가 있어요 케이블카 +용궁구름다리는 세트로 관광코스지요 그래서 해운대 간김에 한번 가보았네용 <b>송도</b>용궁구름다리 그냥도 올라갈수...,https://blog.naver.com/nsgogo3,"'건너편', '용궁', '케이블카', '구름다리', '코스', '관광', '송도', '해운대', '세트'"
202106,송도,Bling J,<b>송도</b>마라탕 라공방 자꾸 생각나네,날씨에 상관없이 늘 맛있는 마라탕 뉴플레이스를 알려드릴게요 <b>송도</b>에 새로 생긴 라공방이랍니다 <b>송도</b>마라탕 라공방 이용 문의 : 0507-1385-0029 이용 시간 : 매일 11시~22시 마라탕이 유행을 하면서 한 건물에 두 개...,https://blog.naver.com/justpar,"'라', '탕', '시간', '뉴', '건물', '이용', '날씨', '문의', '마라', '공방', '송도', '유행', '플레이스'"
202106,송도,일상의 기억,<b>송도</b> 맛집 : 쌀국수맛집 미분당,삼일간의 교육을 마무리하고 친구와 쌀국수를 먹으러 <b>송도</b> 쌀국수 맛집 미분당에 다녀왔어요! 앞에... <b>송도</b> 맛집 미분당을 즐기기 위해 테이블에 적힌 글을 꼼꼼히 읽어 봤어요 나오는 찬과 물을 모자르시면 위에...,https://blog.naver.com/nbc2656,"'테이블', '미', '쌀국수', '분당', '교육', '친구', '앞', '찬', '물', '맛집', '송도', '마무리', '위', '글'"
202106,송도,Creative HPC가 되자,인천 <b>송도</b> 돌잔치_쎄쎄쎄,#인천<b>송도</b>돌찬치 #쎄쎄쎄 #인천소규모돌잔치 #인천호텔돌잔치 #호텔돌잔치 #연수구돌잔치 #<b>송도</b>돌잔치 #청라돌잔치 #주안돌잔치 #부천돌잔치 #센트럴파크 #센트럴파크인근돌잔치 #돌잔치뷔페 인천 <b>송도</b>...,https://blog.naver.com/heechang95,"'주안', '돌', '천소', '돌잔치', '청라', '규모', '찬', '뷔페', '구돌', '송도', '연수', '호텔', '부천', '파크', '인근', '잔치', '센트럴', '인천'"
202106,송도,인천광역시 공식 블로그,[인천 야경 명소] <b>송도</b> 센트럴파크의 화려한 시티뷰,인천야경명소 <b>송도</b>센트럴파크의 화려한 시티뷰 인천에는 여러 야경 명소가 있지요. 그중에서 도시적이고 화려한 야경을 볼 수 있는 곳은 바로 인천의 <b>송도</b>입니다. <b>송도</b>센트럴파크 주변의 고층 빌딩들이 하나의...,https://blog.naver.com/incheontogi,"'곳', '주변', '도시', '고층', '빌딩', '송도', '명소', '파크', '야경', '시티', '뷰', '센트럴', '인천'"
202106,송도,제이콥의 일상 탐구생활,"당일치기 부산 비행기여행의 두번째 찾은 장소, <b>송도</b>해수욕장",태종대 카페에서 추천받은 여행장소 부산<b>송도</b>해수욕장 벌써 부산을 다녀온지가 20일 정도 다 되어... &quot;<b>송도</b>해수욕장 가보셨습니까?&quot; 조금 더 찾아보니 만약 계획하고 떠난 여행이였다면 이 곳부터 먼저 들렀겠다...,https://blog.naver.com/cpath,"'태종대', '여행', '곳', '추천', '해수욕장', '카페', '만약', '송도', '정도', '계획', '장소', '부산'"
